HR	0	08:03:24.369	Cazyxio_v4.3 (EURUSD,M15)	2026.03.23 14:03:24 | STARTUP | SYSTEM | Cazyxio v4.3 OnInit() started. Account=Christopher Watson Server=Forex.com-Demo 535 Mode=DEMO Balance=44972.40
NG	0	08:03:24.369	Cazyxio_v4.3 (EURUSD,M15)	[Cazyxio v4.3] Log file opened: Cazyxio_v4_log.csv
CN	0	08:03:24.369	Cazyxio_v4.3 (EURUSD,M15)	2026.03.23 14:03:24 | STARTUP | SYSTEM | Live key check PASSED.
KL	0	08:03:24.370	Cazyxio_v4.3 (EURUSD,M15)	2026.03.23 14:03:24 | STARTUP | GBPUSD | All 5 indicator handles loaded OK.
DN	0	08:03:24.370	Cazyxio_v4.3 (EURUSD,M15)	2026.03.23 14:03:24 | STARTUP | EURUSD | All 5 indicator handles loaded OK.
EO	0	08:03:24.370	Cazyxio_v4.3 (EURUSD,M15)	2026.03.23 14:03:24 | STARTUP | USDJPY | All 5 indicator handles loaded OK.
JI	0	08:03:24.370	Cazyxio_v4.3 (EURUSD,M15)	2026.03.23 14:03:24 | STARTUP | AUDUSD | All 5 indicator handles loaded OK.
DH	0	08:03:24.370	Cazyxio_v4.3 (EURUSD,M15)	2026.03.23 14:03:24 | STARTUP | GBPJPY | All 5 indicator handles loaded OK.
PI	0	08:03:24.370	Cazyxio_v4.3 (EURUSD,M15)	2026.03.23 14:03:24 | STARTUP | USDCAD | All 5 indicator handles loaded OK.
CJ	0	08:03:24.370	Cazyxio_v4.3 (EURUSD,M15)	2026.03.23 14:03:24 | INIT_OK | SYSTEM | v4.3 Initialization COMPLETE. 6/6 symbols loaded. ExecTF=PERIOD_M15 HTF=PERIOD_H4 RiskPct=0.50 TP_R=3.50 (v4.3: 3.5R) MaxLotsPerSym=2.00 DailyTrendFilter=ON ADXFilter=ON ADXMin=20.0 LimitFallback=ON TouchATRFrac=0.60 ATRMinRatio=0.80 MinBarRangeFactor=0.30 SLCooldownBars=4 MaxDailyLossPct=2.00 WeekendClose=YES
QG	0	08:03:24.664	Cazyxio_v4.3 (EURUSD,M15)	2026.03.23 14:03:24 | DAILY_GUARD_RESET | SYSTEM | New trading day. StartEquity=44972.40 MaxDailyLossPct=2.00 | 44972.400000
CQ	0	08:03:24.664	Cazyxio_v4.3 (EURUSD,M15)	2026.03.23 14:03:24 | SESSION_ACTIVE | SYSTEM | Session now ACTIVE. UTC_hour=14 Trading enabled.
KR	0	08:05:45.003	Cazyxio_v4.3 (EURUSD,M15)	2026.03.23 14:05:45 | GATE_FAIL | GBPUSD | CopyBuffer failed for Daily EMA200.
DS	0	08:08:05.401	Cazyxio_v4.3 (EURUSD,M15)	2026.03.23 14:08:05 | GATE_FAIL | EURUSD | CopyBuffer failed for Daily EMA200.
KR	0	08:10:25.764	Cazyxio_v4.3 (EURUSD,M15)	2026.03.23 14:10:25 | GATE_FAIL | USDJPY | CopyBuffer failed for Daily EMA200.
HR	0	08:10:25.764	Cazyxio_v4.3 (EURUSD,M15)	2026.03.23 14:10:25 | BAR | AUDUSD | close=0.70284 h4ema200=0.70269 h4slope=UP dailyEMA200=0.67241 adx=37.3 ema50=0.69874 distToEMA50=41.0pips touchSeq=0 atr=0.003525 atrRatio=2.942 dir=LONG spread=22.0 spreadOK=YES atrGate=PASS touch=PASS momCandle=momClosePos=0.890 momOk=Y ema50Ok=Y barRange=0.001910 zeroRangeBar=NO trigger=YES hasPos=NO portRisk=0.00% openPos=0 | 0.702840
OD	0	08:10:25.764	Cazyxio_v4.3 (EURUSD,M15)	2026.03.23 14:10:25 | SIGNAL | AUDUSD | VALID SIGNAL (LIMIT): LONG limitPrice=0.69856 sl=0.69292 tp=0.71830 stopDist=0.00564 lots=0.39 riskPct=0.50 R:R=1:3.50 ema50=0.69874 dailyEMA200=0.67241 adx=37.3 distToLimit=46.9pips expiresIn=4bars touchSeq=0 | 0.698560
CF	0	08:10:25.892	Cazyxio_v4.3 (EURUSD,M15)	2026.03.23 14:10:25 | LIMIT_PLACED | AUDUSD | BUY_LIMIT lots=0.39 limitPrice=0.69856 sl=0.69292 tp=0.71830 expiresIn=4bars ticket=4578975 FallbackEnabled=YES | 0.390000
