MR	0	18:57:12.493	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 01:57:12 | STARTUP | SYSTEM | Cazyxio v4.1 OnInit() started. Account=Christopher Watson Server=Forex.com-Demo 535 Mode=DEMO Balance=45490.80
OG	0	18:57:12.493	Cazyxio_v4.1 (EURUSD,M15)	[Cazyxio v4.1] Log file opened: Cazyxio_v4_log.csv
DN	0	18:57:12.493	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 01:57:12 | STARTUP | SYSTEM | Live key check PASSED.
CN	0	18:57:12.493	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 01:57:12 | STARTUP | SYSTEM | Parsed 6 symbols: GBPUSD,EURUSD,USDJPY,AUDUSD,GBPJPY,USDCAD
QR	0	18:57:12.493	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 01:57:12 | STARTUP | GBPUSD | Indicators loaded OK. hEMA50exec=10 hATRexec=11 hEMA200htf=12
CP	0	18:57:12.493	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 01:57:12 | STARTUP | EURUSD | Indicators loaded OK. hEMA50exec=13 hATRexec=14 hEMA200htf=15
EF	0	18:57:12.493	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 01:57:12 | STARTUP | USDJPY | Indicators loaded OK. hEMA50exec=16 hATRexec=17 hEMA200htf=18
KJ	0	18:57:12.493	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 01:57:12 | STARTUP | AUDUSD | Indicators loaded OK. hEMA50exec=19 hATRexec=20 hEMA200htf=21
MH	0	18:57:12.493	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 01:57:12 | STARTUP | GBPJPY | Indicators loaded OK. hEMA50exec=22 hATRexec=23 hEMA200htf=24
DN	0	18:57:12.493	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 01:57:12 | STARTUP | USDCAD | Indicators loaded OK. hEMA50exec=25 hATRexec=26 hEMA200htf=27
HP	0	18:57:12.493	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 01:57:12 | INIT_OK | SYSTEM | Initialization COMPLETE. 6/6 symbols loaded. ExecTF=PERIOD_M15 HTF=PERIOD_H4 RiskPct=0.50 TP_R=2.50 TrailActivateR=1.50 WeekendClose=YES WeekendCloseHour=16:00UTC NoNewTradesAfter=Thu 20:00UTC TouchATRFrac=0.60 ATRMinRatio=0.80 MinBarRangeFactor=0.30 SLCooldownBars=4 MaxDailyLossPct=2.00
ES	0	18:57:14.683	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 01:57:14 | DAILY_GUARD_RESET | SYSTEM | New trading day. StartEquity=45490.80 MaxDailyLossPct=2.00 | 45490.800000
GO	0	18:57:14.683	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 01:57:14 | SESSION_WAIT | SYSTEM | Outside session. UTC_hour=1 Sessions: 7:00-17:00 and 12:00-21:00 UTC. Waiting.
OG	0	18:58:33.898	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 01:58:33 | HEARTBEAT | SYSTEM | EA alive. Tick=100 Equity=45490.80 OpenPos=0 UTC=2026.03.05 01:58 DayOfWeek=4 WeekendCloseActive=NO NewTradeBlocked=NO | 100.000000
DJ	0	18:59:51.195	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 01:59:51 | HEARTBEAT | SYSTEM | EA alive. Tick=200 Equity=45490.80 OpenPos=0 UTC=2026.03.05 01:59 DayOfWeek=4 WeekendCloseActive=NO NewTradeBlocked=NO | 200.000000
DL	0	19:00:00.764	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 02:00:00 | SESSION_WAIT | SYSTEM | Outside session. UTC_hour=2 Sessions: 7:00-17:00 and 12:00-21:00 UTC. Waiting.
DK	0	19:00:34.851	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 02:00:34 | HEARTBEAT | SYSTEM | EA alive. Tick=300 Equity=45490.80 OpenPos=0 UTC=2026.03.05 02:00 DayOfWeek=4 WeekendCloseActive=NO NewTradeBlocked=NO | 300.000000
