FP	0	00:00:00.108	Cazyxio_v4.3 (EURUSD,M15)	2026.03.13 06:00:00 | SESSION_WAIT | SYSTEM | Outside session. UTC_hour=6 Waiting.
FR	0	00:00:34.272	Cazyxio_v4.3 (EURUSD,M15)	2026.03.13 06:00:34 | HEARTBEAT | SYSTEM | EA alive. Tick=76200 Equity=44254.02 OpenPos=0 PendingOrders=0 UTC=2026.03.13 06:00 DayOfWeek=5 WeekendCloseActive=NO NewTradeBlocked=YES | 76200.000000
DD	0	00:02:07.573	Cazyxio_v4.3 (EURUSD,M15)	2026.03.13 06:02:07 | HEARTBEAT | SYSTEM | EA alive. Tick=76300 Equity=44254.02 OpenPos=0 PendingOrders=0 UTC=2026.03.13 06:02 DayOfWeek=5 WeekendCloseActive=NO NewTradeBlocked=YES | 76300.000000
OF	0	00:04:00.585	Cazyxio_v4.3 (EURUSD,M15)	2026.03.13 06:04:00 | HEARTBEAT | SYSTEM | EA alive. Tick=76400 Equity=44254.02 OpenPos=0 PendingOrders=0 UTC=2026.03.13 06:04 DayOfWeek=5 WeekendCloseActive=NO NewTradeBlocked=YES | 76400.000000
FH	0	00:06:07.218	Cazyxio_v4.3 (EURUSD,M15)	2026.03.13 06:06:07 | HEARTBEAT | SYSTEM | EA alive. Tick=76500 Equity=44254.02 OpenPos=0 PendingOrders=0 UTC=2026.03.13 06:06 DayOfWeek=5 WeekendCloseActive=NO NewTradeBlocked=YES | 76500.000000
EJ	0	00:08:19.327	Cazyxio_v4.3 (EURUSD,M15)	2026.03.13 06:08:19 | HEARTBEAT | SYSTEM | EA alive. Tick=76600 Equity=44254.02 OpenPos=0 PendingOrders=0 UTC=2026.03.13 06:08 DayOfWeek=5 WeekendCloseActive=NO NewTradeBlocked=YES | 76600.000000
QL	0	00:09:47.836	Cazyxio_v4.3 (EURUSD,M15)	2026.03.13 06:09:47 | HEARTBEAT | SYSTEM | EA alive. Tick=76700 Equity=44254.02 OpenPos=0 PendingOrders=0 UTC=2026.03.13 06:09 DayOfWeek=5 WeekendCloseActive=NO NewTradeBlocked=YES | 76700.000000
RN	0	00:11:05.171	Cazyxio_v4.3 (EURUSD,M15)	2026.03.13 06:11:05 | HEARTBEAT | SYSTEM | EA alive. Tick=76800 Equity=44254.02 OpenPos=0 PendingOrders=0 UTC=2026.03.13 06:11 DayOfWeek=5 WeekendCloseActive=NO NewTradeBlocked=YES | 76800.000000
PQ	0	00:12:00.282	Cazyxio_v4.3 (EURUSD,M15)	2026.03.13 06:12:00 | HEARTBEAT | SYSTEM | EA alive. Tick=76900 Equity=44254.02 OpenPos=0 PendingOrders=0 UTC=2026.03.13 06:12 DayOfWeek=5 WeekendCloseActive=NO NewTradeBlocked=YES | 76900.000000
LS	0	00:14:01.383	Cazyxio_v4.3 (EURUSD,M15)	2026.03.13 06:14:01 | HEARTBEAT | SYSTEM | EA alive. Tick=77000 Equity=44254.02 OpenPos=0 PendingOrders=0 UTC=2026.03.13 06:14 DayOfWeek=5 WeekendCloseActive=NO NewTradeBlocked=YES | 77000.000000
OE	0	00:15:54.749	Cazyxio_v4.3 (EURUSD,M15)	2026.03.13 06:15:54 | HEARTBEAT | SYSTEM | EA alive. Tick=77100 Equity=44254.02 OpenPos=0 PendingOrders=0 UTC=2026.03.13 06:15 DayOfWeek=5 WeekendCloseActive=NO NewTradeBlocked=YES | 77100.000000
LG	0	00:17:13.087	Cazyxio_v4.3 (EURUSD,M15)	2026.03.13 06:17:13 | HEARTBEAT | SYSTEM | EA alive. Tick=77200 Equity=44254.02 OpenPos=0 PendingOrders=0 UTC=2026.03.13 06:17 DayOfWeek=5 WeekendCloseActive=NO NewTradeBlocked=YES | 77200.000000
DI	0	00:18:44.143	Cazyxio_v4.3 (EURUSD,M15)	2026.03.13 06:18:44 | HEARTBEAT | SYSTEM | EA alive. Tick=77300 Equity=44254.02 OpenPos=0 PendingOrders=0 UTC=2026.03.13 06:18 DayOfWeek=5 WeekendCloseActive=NO NewTradeBlocked=YES | 77300.000000
EK	0	00:20:18.297	Cazyxio_v4.3 (EURUSD,M15)	2026.03.13 06:20:18 | HEARTBEAT | SYSTEM | EA alive. Tick=77400 Equity=44254.02 OpenPos=0 PendingOrders=0 UTC=2026.03.13 06:20 DayOfWeek=5 WeekendCloseActive=NO NewTradeBlocked=YES | 77400.000000
NM	0	00:21:51.417	Cazyxio_v4.3 (EURUSD,M15)	2026.03.13 06:21:51 | HEARTBEAT | SYSTEM | EA alive. Tick=77500 Equity=44254.02 OpenPos=0 PendingOrders=0 UTC=2026.03.13 06:21 DayOfWeek=5 WeekendCloseActive=NO NewTradeBlocked=YES | 77500.000000
RO	0	00:23:45.633	Cazyxio_v4.3 (EURUSD,M15)	2026.03.13 06:23:45 | HEARTBEAT | SYSTEM | EA alive. Tick=77600 Equity=44254.02 OpenPos=0 PendingOrders=0 UTC=2026.03.13 06:23 DayOfWeek=5 WeekendCloseActive=NO NewTradeBlocked=YES | 77600.000000
CN	0	00:25:28.515	Cazyxio_v4.3 (EURUSD,M15)	2026.03.13 06:25:28 | HEARTBEAT | SYSTEM | EA alive. Tick=77700 Equity=44254.02 OpenPos=0 PendingOrders=0 UTC=2026.03.13 06:25 DayOfWeek=5 WeekendCloseActive=NO NewTradeBlocked=YES | 77700.000000
