FP	0	00:00:00.277	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:00:00 | SESSION_WAIT | SYSTEM | Outside session. UTC_hour=6 Waiting.
CN	0	00:00:54.016	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:00:54 | HEARTBEAT | SYSTEM | EA alive. Tick=121300 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:00 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 121300.000000
JH	0	00:03:10.447	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:03:10 | HEARTBEAT | SYSTEM | EA alive. Tick=121400 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:03 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 121400.000000
CJ	0	00:05:17.659	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:05:17 | HEARTBEAT | SYSTEM | EA alive. Tick=121500 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:05 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 121500.000000
PD	0	00:07:51.221	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:07:51 | HEARTBEAT | SYSTEM | EA alive. Tick=121600 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:07 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 121600.000000
IG	0	00:09:49.329	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:09:49 | HEARTBEAT | SYSTEM | EA alive. Tick=121700 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:09 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 121700.000000
CQ	0	00:11:21.726	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:11:21 | HEARTBEAT | SYSTEM | EA alive. Tick=121800 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:11 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 121800.000000
MS	0	00:13:05.997	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:13:05 | HEARTBEAT | SYSTEM | EA alive. Tick=121900 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:13 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 121900.000000
EM	0	00:15:16.863	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:15:16 | HEARTBEAT | SYSTEM | EA alive. Tick=122000 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:15 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 122000.000000
IL	0	00:16:59.611	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:16:59 | HEARTBEAT | SYSTEM | EA alive. Tick=122100 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:16 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 122100.000000
LN	0	00:19:03.626	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:19:03 | HEARTBEAT | SYSTEM | EA alive. Tick=122200 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:19 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 122200.000000
RH	0	00:20:08.741	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:20:08 | HEARTBEAT | SYSTEM | EA alive. Tick=122300 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:20 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 122300.000000
MJ	0	00:21:59.367	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:21:59 | HEARTBEAT | SYSTEM | EA alive. Tick=122400 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:21 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 122400.000000
FE	0	00:23:30.948	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:23:30 | HEARTBEAT | SYSTEM | EA alive. Tick=122500 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:23 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 122500.000000
GG	0	00:25:04.505	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:25:04 | HEARTBEAT | SYSTEM | EA alive. Tick=122600 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:25 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 122600.000000
QQ	0	00:27:17.646	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:27:17 | HEARTBEAT | SYSTEM | EA alive. Tick=122700 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:27 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 122700.000000
LS	0	00:29:39.485	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:29:39 | HEARTBEAT | SYSTEM | EA alive. Tick=122800 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:29 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 122800.000000
QR	0	00:32:04.484	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:32:04 | HEARTBEAT | SYSTEM | EA alive. Tick=122900 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:32 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 122900.000000
OL	0	00:34:21.877	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:34:21 | HEARTBEAT | SYSTEM | EA alive. Tick=123000 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:34 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 123000.000000
CN	0	00:36:27.318	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:36:27 | HEARTBEAT | SYSTEM | EA alive. Tick=123100 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:36 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 123100.000000
OH	0	00:39:02.184	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:39:02 | HEARTBEAT | SYSTEM | EA alive. Tick=123200 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:39 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 123200.000000
GK	0	00:40:57.362	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:40:57 | HEARTBEAT | SYSTEM | EA alive. Tick=123300 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:40 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 123300.000000
FE	0	00:44:27.154	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:44:27 | HEARTBEAT | SYSTEM | EA alive. Tick=123400 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:44 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 123400.000000
JG	0	00:47:18.218	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:47:18 | HEARTBEAT | SYSTEM | EA alive. Tick=123500 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:47 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 123500.000000
HQ	0	00:50:48.795	Cazyxio_v4.3 (EURUSD,M15)	2026.03.18 06:50:48 | HEARTBEAT | SYSTEM | EA alive. Tick=123600 Equity=44725.82 OpenPos=0 PendingOrders=0 UTC=2026.03.18 06:50 DayOfWeek=3 WeekendCloseActive=NO NewTradeBlocked=NO | 123600.000000
