QN	0	00:00:00.073	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 07:00:00 | SESSION_ACTIVE | SYSTEM | Session now ACTIVE. UTC_hour=7 Trading enabled.
QN	0	00:00:00.073	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 07:00:00 | BAR | GBPUSD | close=1.33316 h4ema200=1.35074 h4slope=DOWN ema50=1.33496 atr=0.000999 atrSma=0.001149 atrRatio=0.869 dir=SHORT spread=23.0 spreadOK=YES atrGate=PASS touch=FAIL momCandle=momClosePos=0.939 momOk=N ema50Ok=Y barRange=0.001650 zeroRangeBar=NO trigger=NO hasPos=NO portRisk=0.00% openPos=0 | 1.333160
ER	0	00:00:00.073	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 07:00:00 | GATE_FAIL | GBPUSD | Touch/pullback gate FAIL. Price has not approached EMA50 within last 12 bars (within 0.60 ATR). v4.1 tolerance=0.60x (tightened from v4.0 1.00x).
EH	0	00:00:00.073	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 07:00:00 | BAR | EURUSD | close=1.16065 h4ema200=1.17693 h4slope=DOWN ema50=1.16194 atr=0.000771 atrSma=0.000852 atrRatio=0.905 dir=SHORT spread=15.0 spreadOK=YES atrGate=PASS touch=FAIL momCandle=momClosePos=0.576 momOk=N ema50Ok=Y barRange=0.002030 zeroRangeBar=NO trigger=NO hasPos=NO portRisk=0.00% openPos=0 | 1.160650
DD	0	00:00:00.073	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 07:00:00 | GATE_FAIL | EURUSD | Touch/pullback gate FAIL. Price has not approached EMA50 within last 12 bars (within 0.60 ATR). v4.1 tolerance=0.60x (tightened from v4.0 1.00x).
MH	0	00:00:00.073	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 07:00:00 | BAR | USDJPY | close=157.033 h4ema200=155.718 h4slope=UP ema50=157.019 atr=0.120571 atrSma=0.124589 atrRatio=0.968 dir=LONG spread=16.0 spreadOK=YES atrGate=PASS touch=PASS momCandle=momClosePos=0.487 momOk=N ema50Ok=Y barRange=0.160000 zeroRangeBar=NO trigger=NO hasPos=NO portRisk=0.00% openPos=0 | 157.033000
HH	0	00:00:00.073	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 07:00:00 | GATE_FAIL | USDJPY | Momentum candle FAIL. dir=LONG close=157.033 ema50=157.019 momClosePos=0.487 momOk=N ema50Ok=Y barRange=0.160000. Close not in 35% zone.
DP	0	00:00:00.073	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 07:00:00 | BAR | AUDUSD | close=0.70463 h4ema200=0.69907 h4slope=UP ema50=0.70582 atr=0.000808 atrSma=0.000950 atrRatio=0.850 dir=LONG spread=20.0 spreadOK=YES atrGate=PASS touch=FAIL momCandle=momClosePos=0.794 momOk=Y ema50Ok=Y barRange=0.001990 zeroRangeBar=NO trigger=YES hasPos=NO portRisk=0.00% openPos=0 | 0.704630
FM	0	00:00:00.073	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 07:00:00 | GATE_FAIL | AUDUSD | Touch/pullback gate FAIL. Price has not approached EMA50 within last 12 bars (within 0.60 ATR). v4.1 tolerance=0.60x (tightened from v4.0 1.00x).
QP	0	00:00:00.073	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 07:00:00 | BAR | GBPJPY | close=209.352 h4ema200=210.343 h4slope=DOWN ema50=209.619 atr=0.140357 atrSma=0.165031 atrRatio=0.850 dir=SHORT spread=48.0 spreadOK=NO atrGate=PASS touch=FAIL momCandle=momClosePos=0.893 momOk=N ema50Ok=Y barRange=0.197000 zeroRangeBar=NO trigger=NO hasPos=NO portRisk=0.00% openPos=0 | 209.352000
ES	0	00:00:00.073	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 07:00:00 | GATE_FAIL | GBPJPY | Spread too wide. Spread=48.0 Max=30 points.
GP	0	00:00:00.073	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 07:00:00 | BAR | USDCAD | close=1.36532 h4ema200=1.36864 h4slope=DOWN ema50=1.36510 atr=0.000652 atrSma=0.000879 atrRatio=0.742 dir=SHORT spread=26.0 spreadOK=YES atrGate=FAIL touch=PASS momCandle=momClosePos=0.118 momOk=Y ema50Ok=Y barRange=0.001020 zeroRangeBar=NO trigger=YES hasPos=NO portRisk=0.00% openPos=0 | 1.365320
NR	0	00:00:00.073	Cazyxio_v4.1 (EURUSD,M15)	2026.03.05 07:00:00 | GATE_FAIL | USDCAD | ATR gate FAIL. ATR=0.000652 ATR_SMA=0.000879 Ratio=0.742 MinRatio=0.80. Market too quiet.
